0.0	0.0
0.01	0.01
0.02	0.02
0.03	0.03
0.04	0.04
0.05	0.05
0.06	0.06
0.07	0.07
0.08	0.08
0.09	0.09
0.1	0.1
0.11	0.11
0.12	0.12
0.13	0.13
0.14	0.14
0.15	0.15
0.16	0.16
0.17	0.17
0.18	0.18
0.19	0.19
0.2	0.2
0.21	0.21
0.22	0.22
0.23	0.23
0.24	0.24
0.25	0.25
0.26	0.26
0.27	0.27
0.28	0.28
0.29	0.29
0.3	0.3
0.31	0.31
0.32	0.32
0.33	0.33
0.34	0.34
0.35	0.35
0.36	0.36
0.37	0.37
0.38	0.38
0.39	0.39
0.4	0.4
0.41	0.41
0.42	0.42
0.43	0.43
0.44	0.44
0.44	0.44
0.45	0.45
0.46	0.46
0.47	0.47
0.48	0.48
0.49	0.49
0.5	0.5
0.51	0.51
0.52	0.52
0.53	0.53
0.54	0.54
0.55	0.55
0.56	0.56
0.56	0.56
0.57	0.57
0.58	0.58
0.59	0.59
0.6	0.6
0.61	0.61
0.62	0.62
0.63	0.63
0.63	0.63
0.64	0.64
0.65	0.65
0.66	0.66
0.67	0.67
0.68	0.68
0.68	0.68
0.69	0.69
0.7	0.7
0.71	0.71
0.71	0.72
0.71	0.72
0.71	0.73
0.71	0.74
0.71	0.75
0.71	0.75
0.71	0.76
0.71	0.77
0.71	0.78
0.71	0.78
0.71	0.79
0.71	0.8
0.71	0.81
0.71	0.81
0.71	0.82
0.71	0.83
0.72	0.83
0.72	0.84
0.72	0.85
0.72	0.85
0.72	0.86
0.72	0.87
0.72	0.87
0.72	0.88
0.72	0.88
0.72	0.89
0.72	0.9
0.72	0.9
0.72	0.91
0.72	0.91
0.72	0.92
0.72	0.93
0.72	0.93
0.72	0.94
0.72	0.94
0.72	0.95
0.72	0.95
0.72	0.96
0.72	0.96
0.72	0.97
0.72	0.97
0.72	0.98
0.73	0.98
0.73	0.99
0.73	0.99
0.73	0.99
0.73	1.0
0.73	1.0
0.73	1.01
0.73	1.01
0.73	1.01
0.73	1.02
0.73	1.02
0.73	1.02
0.73	1.03
0.73	1.03
0.73	1.03
0.73	1.04
0.73	1.04
0.73	1.04
0.73	1.05
0.73	1.05
0.73	1.05
0.73	1.05
0.73	1.06
0.73	1.06
0.73	1.06
0.73	1.06
0.73	1.07
0.73	1.07
0.73	1.07
0.73	1.07
0.73	1.07
0.73	1.07
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.73	1.08
0.72	1.08
0.72	1.07
0.72	1.07
0.72	1.07
0.72	1.07
0.72	1.07
0.71	1.07
0.71	1.06
0.71	1.06
0.71	1.06
0.71	1.06
0.7	1.05
0.7	1.05
0.7	1.05
0.7	1.05
0.69	1.04
0.69	1.04
0.69	1.04
0.68	1.03
0.68	1.03
0.68	1.03
0.67	1.02
0.67	1.02
0.67	1.02
0.66	1.01
0.66	1.01
0.65	1.0
0.65	1.0
0.65	1.0
0.64	0.99
0.64	0.99
0.63	0.98
0.63	0.98
0.62	0.97
0.62	0.97
0.61	0.96
0.61	0.96
0.6	0.95
0.6	0.95
0.59	0.94
0.59	0.94
0.58	0.93
0.58	0.93
0.57	0.92
0.56	0.91
0.56	0.91
0.55	0.9
0.55	0.9
0.54	0.89
0.53	0.88
0.53	0.88
0.52	0.87
0.51	0.86
0.51	0.86
0.5	0.85
0.49	0.84
0.49	0.84
0.48	0.83
0.47	0.82
0.46	0.82
0.46	0.81
0.45	0.8
0.44	0.79
0.43	0.79
0.43	0.78
0.42	0.77
0.41	0.76
0.4	0.75
0.39	0.75
0.39	0.74
0.38	0.73
0.37	0.72
0.36	0.71
0.35	0.7
0.34	0.7
0.34	0.69
0.33	0.68
0.32	0.67
0.31	0.66
0.3	0.65
0.29	0.64
0.28	0.63
0.27	0.62
0.26	0.62
0.25	0.61
0.25	0.6
0.24	0.59
0.23	0.58
0.22	0.57
0.21	0.56
0.2	0.55
0.19	0.54
0.18	0.53
0.17	0.52
0.16	0.51
0.15	0.5
0.14	0.49
0.13	0.48
0.12	0.47
0.11	0.46
0.1	0.45
0.09	0.44
0.08	0.43
0.07	0.42
0.06	0.41
0.04	0.4
0.03	0.39
0.02	0.37
0.01	0.36
0.0	0.35
-0.01	0.34
-0.02	0.33
-0.03	0.32
-0.04	0.31
-0.05	0.3
-0.06	0.29
-0.07	0.28
-0.09	0.27
-0.1	0.25
-0.11	0.24
-0.12	0.23
-0.13	0.22
-0.14	0.21
-0.15	0.2
-0.16	0.19
-0.18	0.18
-0.19	0.16
-0.2	0.15
-0.21	0.14
-0.22	0.13
-0.23	0.12
-0.24	0.11
-0.26	0.09
-0.27	0.08
-0.28	0.07
-0.29	0.06
-0.3	0.05
-0.31	0.04
-0.33	0.03
-0.34	0.01
-0.35	0.0
-0.36	-0.01
-0.37	-0.02
-0.38	-0.03
-0.4	-0.05
-0.41	-0.06
-0.42	-0.07
-0.43	-0.08
-0.44	-0.09
-0.45	-0.1
-0.47	-0.12
-0.48	-0.13
-0.49	-0.14
-0.5	-0.15
-0.51	-0.16
-0.53	-0.17
-0.54	-0.19
-0.55	-0.2
-0.56	-0.21
-0.57	-0.22
-0.58	-0.23
-0.6	-0.24
-0.61	-0.26
-0.62	-0.27
-0.63	-0.28
-0.64	-0.29
-0.65	-0.3
-0.67	-0.31
-0.68	-0.33
-0.69	-0.34
-0.7	-0.35
-0.71	-0.36
-0.72	-0.37
-0.73	-0.38
-0.73	-0.4
-0.73	-0.41
-0.73	-0.42
-0.74	-0.43
-0.74	-0.44
-0.74	-0.45
-0.74	-0.46
-0.74	-0.47
-0.74	-0.49
-0.74	-0.5
-0.74	-0.51
-0.74	-0.52
-0.74	-0.53
-0.74	-0.54
-0.74	-0.55
-0.74	-0.56
-0.74	-0.57
-0.75	-0.58
-0.75	-0.6
-0.75	-0.61
-0.75	-0.62
-0.75	-0.63
-0.75	-0.64
-0.75	-0.65
-0.75	-0.66
-0.75	-0.67
-0.75	-0.68
-0.75	-0.69
-0.75	-0.7
-0.75	-0.71
-0.75	-0.72
-0.75	-0.73
-0.76	-0.74
-0.76	-0.75
-0.76	-0.76
-0.76	-0.77
-0.76	-0.78
-0.76	-0.79
-0.76	-0.8
-0.76	-0.81
-0.76	-0.82
-0.76	-0.83
-0.76	-0.84
-0.76	-0.85
-0.76	-0.85
-0.76	-0.86
-0.76	-0.87
-0.76	-0.88
-0.77	-0.89
-0.77	-0.9
-0.77	-0.91
-0.77	-0.92
-0.77	-0.92
-0.77	-0.93
-0.77	-0.94
-0.77	-0.95
